hhid,cid,vid,uid,does_hh_own,does_hh_has_access,hh_head_age,hh_head_educ_years,hh_has_electricity,hh_any_od,baseline_access,baseline_ownership,treat_cat,any_treatment
104410,1007,104,1,1,1,35,2,,0,.39393941,.39393941,Control,0
104305,1007,104,1,1,1,48,2,0,0,.40625,.40625,Control,0
104301,1007,104,1,0,0,23,9,,1,.39393941,.39393941,Control,0
104200,1007,104,1,0,0,50,1,1,1,.40625,.40625,Control,0
104312,1007,104,1,0,0,75,1,1,1,.375,.375,Control,0
104400,1007,104,1,1,1,65,1,,0,.39393941,.39393941,Control,0
104216,1007,104,1,0,0,32,7,0,1,.40625,.40625,Control,0
104222,1007,104,1,0,0,52,2,1,1,.375,.375,Control,0
104213,1007,104,1,0,0,70,1,,1,.39393941,.39393941,Control,0
104416,1007,104,1,0,0,37,12,1,1,.375,.375,Control,0
104408,1007,104,1,0,1,38,1,,0,.39393941,.39393941,Control,0
104204,1007,104,1,0,0,45,1,,1,.39393941,.39393941,Control,0
104313,1007,104,1,0,0,36,1,,1,.39393941,.39393941,Control,0
104217,1007,104,1,0,0,30,9,1,1,.375,.375,Control,0
104310,1007,104,1,0,0,30,2,0,1,.40625,.40625,Control,0
104224,1007,104,1,0,0,35,1,0,1,.40625,.40625,Control,0
104221,1007,104,1,0,0,41,1,,1,.39393941,.39393941,Control,0
104300,1007,104,1,0,0,50,1,0,1,.40625,.40625,Control,0
104314,1007,104,1,0,0,29,2,,1,.39393941,.39393941,Control,0
104304,1007,104,1,0,0,36,13,,1,.39393941,.39393941,Control,0
104700,1007,104,1,0,0,48,7,1,1,.40625,.40625,Control,0
104309,1007,104,1,0,0,40,13,1,1,.40625,.40625,Control,0
104306,1007,104,1,0,0,28,2,0,1,.40625,.40625,Control,0
104218,1007,104,1,0,0,52,5,1,1,.40625,.40625,Control,0
104211,1007,104,1,0,0,25,7,,1,.39393941,.39393941,Control,0
104413,1007,104,1,1,1,40,1,,0,.39393941,.39393941,Control,0
104219,1007,104,1,0,0,70,8,0,1,.375,.375,Control,0
104207,1007,104,1,0,0,57,1,0,1,.375,.375,Control,0
104208,1007,104,1,0,0,30,1,,1,.39393941,.39393941,Control,0
104209,1007,104,1,0,0,37,7,,1,.39393941,.39393941,Control,0
104405,1007,104,1,0,0,42,13,1,1,.40625,.40625,Control,0
104308,1007,104,1,0,0,34,9,1,1,.40625,.40625,Control,0
104412,1007,104,1,0,0,51,2,,1,.39393941,.39393941,Control,0
104206,1007,104,1,1,1,26,13,1,1,.375,.375,Control,0
104203,1007,104,1,0,0,40,8,0,1,.40625,.40625,Control,0
104205,1007,104,1,0,0,35,2,,1,.39393941,.39393941,Control,0
104404,1007,104,1,0,0,30,2,,1,.39393941,.39393941,Control,0
104409,1007,104,1,0,1,52,2,0,0,.375,.375,Control,0
104415,1007,104,1,1,1,29,2,0,0,.375,.375,Control,0
104210,1007,104,1,0,0,50,1,1,1,.40625,.40625,Control,0
104316,1007,104,1,0,0,45,2,0,1,.40625,.40625,Control,0
104307,1007,104,1,0,0,45,9,1,1,.40625,.40625,Control,0
104411,1007,104,1,0,0,48,1,0,1,.40625,.40625,Control,0
104201,1007,104,1,0,0,46,1,1,1,.40625,.40625,Control,0
104302,1007,104,1,0,0,34,2,,1,.39393941,.39393941,Control,0
104701,1007,104,1,0,0,30,2,,1,.39393941,.39393941,Control,0
104220,1007,104,1,0,0,40,2,,1,.39393941,.39393941,Control,0
104311,1007,104,1,0,0,40,2,1,1,.375,.375,Control,0
104401,1007,104,1,0,0,35,2,,1,.39393941,.39393941,Control,0
104303,1007,104,1,0,0,30,1,,1,.39393941,.39393941,Control,0
104202,1007,104,1,0,0,35,2,,1,.39393941,.39393941,Control,0
105603,1158,105,1,1,1,50,2,1,0,.94444442,.83333331,LPP+Subsidy+Supply,1
105115,1158,105,1,1,1,38,9,,1,.94736844,.84210527,LPP+Subsidy+Supply,1
105610,1158,105,1,1,1,36,9,,0,.94736844,.84210527,LPP+Subsidy+Supply,1
105114,1158,105,1,1,1,27,7,,0,.94736844,.84210527,LPP+Subsidy+Supply,1
105618,1158,105,1,0,1,30,2,,0,.94736844,.84210527,LPP+Subsidy+Supply,1
105615,1158,105,1,1,1,40,2,,0,.94736844,.84210527,LPP+Subsidy+Supply,1
105617,1158,105,1,1,1,57,1,1,0,.94444442,.83333331,LPP+Subsidy+Supply,1
105600,1158,105,1,1,1,40,15,,0,.94736844,.84210527,LPP+Subsidy+Supply,1
105511,1158,105,1,1,1,42,2,,0,.94736844,.84210527,LPP+Subsidy+Supply,1
105515,1158,105,1,1,1,33,9,1,0,.94444442,.83333331,LPP+Subsidy+Supply,1
105619,1158,105,1,1,1,25,2,,0,.94736844,.84210527,LPP+Subsidy+Supply,1
105505,1158,105,1,1,1,29,2,,0,.94736844,.84210527,LPP+Subsidy+Supply,1
105107,1158,105,1,0,1,75,1,,0,.94736844,.84210527,LPP+Subsidy+Supply,1
105102,1158,105,1,1,1,37,2,,0,.94736844,.84210527,LPP+Subsidy+Supply,1
105513,1158,105,1,0,0,38,2,,1,.94736844,.84210527,LPP+Subsidy+Supply,1
105116,1158,105,1,1,1,57,2,,0,.94736844,.84210527,LPP+Subsidy+Supply,1
105608,1158,105,1,1,1,15,2,,0,.94736844,.84210527,LPP+Subsidy+Supply,1
105104,1158,105,1,1,1,30,7,1,0,.94444442,.83333331,LPP+Subsidy+Supply,1
105616,1158,105,1,1,1,48,1,1,0,.94444442,.83333331,LPP+Subsidy+Supply,1
105514,1158,105,1,1,1,50,4,1,0,.94444442,.83333331,LPP+Subsidy+Supply,1
105500,1158,105,1,0,1,32,12,1,0,.94444442,.83333331,LPP+Subsidy+Supply,1
105601,1158,105,1,1,1,30,9,,0,.94736844,.84210527,LPP+Subsidy+Supply,1
105113,1158,105,1,1,1,24,18,,0,.94736844,.84210527,LPP+Subsidy+Supply,1
105110,1158,105,1,0,1,23,2,0,0,.94444442,.8888889,LPP+Subsidy+Supply,1
105109,1158,105,1,0,1,26,2,0,0,.94444442,.8888889,LPP+Subsidy+Supply,1
105614,1158,105,1,1,1,75,2,,0,.94736844,.84210527,LPP+Subsidy+Supply,1
105101,1158,105,1,1,1,72,2,0,0,.94444442,.83333331,LPP+Subsidy+Supply,1
105502,1158,105,1,1,1,40,15,1,0,.94444442,.83333331,LPP+Subsidy+Supply,1
105510,1158,105,1,1,1,44,2,1,0,.94444442,.83333331,LPP+Subsidy+Supply,1
105112,1158,105,1,0,1,55,2,,1,.94736844,.84210527,LPP+Subsidy+Supply,1
105106,1158,105,1,1,1,32,7,,0,.94736844,.84210527,LPP+Subsidy+Supply,1
105108,1158,105,1,1,1,35,2,,0,.94736844,.84210527,LPP+Subsidy+Supply,1
105117,1158,105,1,1,1,44,6,1,0,.94444442,.83333331,LPP+Subsidy+Supply,1
105119,1158,105,1,1,1,67,1,,0,.94736844,.84210527,LPP+Subsidy+Supply,1
105512,1158,105,1,0,0,40,2,0,1,1,.8888889,LPP+Subsidy+Supply,1
105103,1158,105,1,1,1,32,8,,0,.94736844,.84210527,LPP+Subsidy+Supply,1
105507,1158,105,1,1,1,55,2,,0,.94736844,.84210527,LPP+Subsidy+Supply,1
106164,1118,106,1,1,1,35,12,,0,.91176468,.60869563,LPP+Subsidy,1
106643,1008,106,1,1,1,30,6,1,0,.90322578,.21428572,LPP+Subsidy+Supply,1
106117,1120,106,1,0,0,32,9,0,1,.9375,.69999999,LPP+Subsidy,1
106507,1120,106,1,1,1,65,2,,0,.88235295,.63636363,LPP+Subsidy,1
106335,1119,106,1,0,1,52,10,0,0,.35714287,.090909094,LPP+Subsidy,1
106134,1118,106,1,1,1,40,9,,0,.91176468,.60869563,LPP+Subsidy,1
106700,1120,106,1,0,0,24,3,0,1,.875,.69999999,LPP+Subsidy,1
106541,1008,106,1,1,1,30,1,0,0,.90322578,.2,LPP+Subsidy+Supply,1
106608,1120,106,1,1,1,24,18,,0,.88235295,.63636363,LPP+Subsidy,1
106121,1120,106,1,1,1,60,1,,1,.88235295,.63636363,LPP+Subsidy,1
106616,1121,106,1,0,0,49,1,1,1,.85185188,.55555558,LPP+Subsidy,1
106172,1118,106,1,1,1,24,8,,0,.91176468,.60869563,LPP+Subsidy,1
106352,1119,106,1,0,0,50,2,0,1,.42857143,.18181819,LPP+Subsidy,1
106602,1120,106,1,1,1,61,2,,0,.88235295,.63636363,LPP+Subsidy,1
106614,1121,106,1,0,1,36,2,0,1,.81481481,.55555558,LPP+Subsidy,1
106140,1118,106,1,0,0,25,9,,1,.91176468,.60869563,LPP+Subsidy,1
106348,1119,106,1,0,0,32,2,0,1,.42857143,.18181819,LPP+Subsidy,1
106606,1120,106,1,0,1,33,2,,0,.88235295,.63636363,LPP+Subsidy,1
106658,1008,106,1,1,1,49,2,,0,.90625,.2,LPP+Subsidy+Supply,1
106362,1117,106,1,0,0,40,2,,1,.29166666,0,LPP+Subsidy,1
106540,1008,106,1,1,1,45,2,1,1,.90322578,.2,LPP+Subsidy+Supply,1
106202,1118,106,1,0,0,28,1,,1,.91176468,.60869563,LPP+Subsidy,1
106511,1118,106,1,0,1,30,18,,0,.91176468,.60869563,LPP+Subsidy,1
106324,1122,106,1,0,0,25,2,,1,.41666666,.18181819,LPP+Subsidy,1
106203,1118,106,1,0,0,28,6,,1,.91176468,.60869563,LPP+Subsidy,1
106131,1118,106,1,1,1,35,2,,0,.91176468,.60869563,LPP+Subsidy,1
106653,1008,106,1,1,1,90,1,,0,.90625,.2,LPP+Subsidy+Supply,1
106155,1118,106,1,1,1,65,2,,1,.91176468,.60869563,LPP+Subsidy,1
106538,1118,106,1,1,1,25,9,1,0,.90909094,.59090906,LPP+Subsidy,1
106212,1121,106,1,1,1,42,2,1,0,.85185188,.55555558,LPP+Subsidy,1
106113,1120,106,1,0,0,38,2,,1,.88235295,.63636363,LPP+Subsidy,1
106514,1118,106,1,0,1,25,2,,0,.91176468,.60869563,LPP+Subsidy,1
106125,1120,106,1,1,1,30,3,,1,.88235295,.63636363,LPP+Subsidy,1
106328,1121,106,1,1,1,50,2,1,0,.81481481,.5,LPP+Subsidy,1
106534,1118,106,1,0,0,26,9,1,1,.90909094,.59090906,LPP+Subsidy,1
106670,1008,106,1,1,1,40,2,,0,.90625,.2,LPP+Subsidy+Supply,1
106623,1121,106,1,0,0,34,2,0,1,.85185188,.55555558,LPP+Subsidy,1
106528,1118,106,1,1,1,30,1,,0,.91176468,.60869563,LPP+Subsidy,1
106355,1119,106,1,0,0,35,2,0,1,.42857143,.18181819,LPP+Subsidy,1
106522,1118,106,1,0,0,35,1,,1,.91176468,.60869563,LPP+Subsidy,1
106520,1118,106,1,0,1,17,13,1,0,.90909094,.63636363,LPP+Subsidy,1
106223,1121,106,1,0,0,44,2,,1,.8214286,.52631581,LPP+Subsidy,1
106258,1117,106,1,0,0,50,2,0,1,.30434781,0,LPP+Subsidy,1
106621,1121,106,1,0,0,Missing,Not applicable,,1,.8214286,.52631581,LPP+Subsidy,1
106182,1008,106,1,0,1,4,1,0,1,.93548387,.21428572,LPP+Subsidy+Supply,1
106108,1120,106,1,1,1,35,13,,0,.88235295,.63636363,LPP+Subsidy,1
106179,1008,106,1,0,1,38,2,1,1,.93548387,.21428572,LPP+Subsidy+Supply,1
106276,1117,106,1,1,1,54,2,,1,.29166666,0,LPP+Subsidy,1
106277,1117,106,1,1,1,39,2,1,0,.26086956,0,LPP+Subsidy,1
106334,1119,106,1,1,1,52,2,,0,.40000001,.16666667,LPP+Subsidy,1
106265,1117,106,1,1,1,65,2,1,0,.30434781,0,LPP+Subsidy,1
106654,1008,106,1,1,1,40,9,1,0,.90322578,.21428572,LPP+Subsidy+Supply,1
106146,1120,106,1,1,1,24,2,0,0,.875,.63636363,LPP+Subsidy,1
106229,1121,106,1,0,1,22,2,,0,.8214286,.52631581,LPP+Subsidy,1
106543,1008,106,1,1,1,55,1,,0,.90625,.2,LPP+Subsidy+Supply,1
106558,1008,106,1,0,1,50,2,,0,.90625,.2,LPP+Subsidy+Supply,1
106204,1118,106,1,1,1,32,20,,0,.91176468,.60869563,LPP+Subsidy,1
106171,1118,106,1,0,1,25,15,,0,.91176468,.60869563,LPP+Subsidy,1
106305,1122,106,1,1,1,50,14,,0,.41666666,.18181819,LPP+Subsidy,1
106648,1008,106,1,1,1,60,2,,0,.90625,.2,LPP+Subsidy+Supply,1
106363,1117,106,1,0,0,22,7,,1,.29166666,0,LPP+Subsidy,1
106308,1122,106,1,0,1,36,12,1,0,.45454547,.2,LPP+Subsidy,1
106620,1121,106,1,1,1,36,1,,0,.8214286,.52631581,LPP+Subsidy,1
106129,1119,106,1,1,1,40,18,1,0,.35714287,.16666667,LPP+Subsidy,1
106154,1118,106,1,1,1,27,9,,1,.91176468,.60869563,LPP+Subsidy,1
106636,1121,106,1,1,1,60,9,1,0,.81481481,.52631581,LPP+Subsidy,1
106632,1121,106,1,0,1,36,13,,0,.8214286,.52631581,LPP+Subsidy,1
106143,1120,106,1,1,1,50,2,1,0,.875,.69999999,LPP+Subsidy,1
106354,1119,106,1,0,0,23,1,0,1,.42857143,.18181819,LPP+Subsidy,1
106256,1117,106,1,1,1,45,2,,1,.29166666,0,LPP+Subsidy,1
106170,1118,106,1,1,1,35,2,,0,.91176468,.60869563,LPP+Subsidy,1
106344,1119,106,1,1,1,35,2,1,0,.42857143,.18181819,LPP+Subsidy,1
106569,1008,106,1,1,1,39,11,0,0,.90322578,.2,LPP+Subsidy+Supply,1
106343,1119,106,1,1,1,56,2,,0,.40000001,.16666667,LPP+Subsidy,1
106246,1117,106,1,1,1,40,2,,0,.29166666,0,LPP+Subsidy,1
106120,1120,106,1,0,0,48,2,,1,.88235295,.63636363,LPP+Subsidy,1
106216,1121,106,1,0,1,35,2,,0,.8214286,.52631581,LPP+Subsidy,1
106647,1008,106,1,0,1,35,2,,0,.90625,.2,LPP+Subsidy+Supply,1
106542,1008,106,1,1,1,40,1,,0,.90625,.2,LPP+Subsidy+Supply,1
106361,1117,106,1,1,1,50,9,,1,.29166666,0,LPP+Subsidy,1
106639,1008,106,1,0,1,28,6,1,0,.90322578,.2,LPP+Subsidy+Supply,1
106323,1122,106,1,0,0,45,2,1,1,.45454547,.2,LPP+Subsidy,1
106259,1117,106,1,0,0,23,13,0,1,.30434781,0,LPP+Subsidy,1
106232,1117,106,1,1,1,50,2,1,0,.26086956,0,LPP+Subsidy,1
106322,1122,106,1,0,0,26,2,,1,.41666666,.18181819,LPP+Subsidy,1
106320,1122,106,1,1,1,25,2,,0,.41666666,.18181819,LPP+Subsidy,1
106178,1008,106,1,0,1,32,2,1,1,.90322578,.2,LPP+Subsidy+Supply,1
106211,1121,106,1,1,1,38,2,1,0,.85185188,.55555558,LPP+Subsidy,1
106157,1118,106,1,1,1,30,6,,1,.91176468,.60869563,LPP+Subsidy,1
106657,1008,106,1,1,1,31,2,,0,.90625,.2,LPP+Subsidy+Supply,1
106707,1120,106,1,0,0,50,1,,1,.88235295,.63636363,LPP+Subsidy,1
106668,1008,106,1,1,1,28,2,,0,.90625,.2,LPP+Subsidy+Supply,1
106245,1117,106,1,0,1,52,1,,0,.29166666,0,LPP+Subsidy,1
106235,1117,106,1,1,1,60,2,,0,.29166666,0,LPP+Subsidy,1
106268,1117,106,1,0,1,23,10,,0,.29166666,0,LPP+Subsidy,1
106634,1121,106,1,1,1,44,15,1,0,.81481481,.5,LPP+Subsidy,1
106321,1122,106,1,1,1,50,2,1,0,.45454547,.2,LPP+Subsidy,1
106504,1120,106,1,0,0,40,2,,1,.88235295,.63636363,LPP+Subsidy,1
106168,1118,106,1,1,1,50,1,,0,.91176468,.60869563,LPP+Subsidy,1
106231,1121,106,1,1,1,22,7,,0,.8214286,.52631581,LPP+Subsidy,1
106233,1117,106,1,1,1,35,8,,0,.29166666,0,LPP+Subsidy,1
106280,1117,106,1,0,0,54,1,,1,.29166666,0,LPP+Subsidy,1
106509,1120,106,1,0,1,33,2,,0,.88235295,.63636363,LPP+Subsidy,1
106279,1117,106,1,0,0,54,1,1,1,.30434781,0,LPP+Subsidy,1
106646,1008,106,1,1,1,55,1,,0,.90625,.2,LPP+Subsidy+Supply,1
106656,1008,106,1,1,1,40,2,,0,.90625,.2,LPP+Subsidy+Supply,1
106306,1122,106,1,0,1,36,9,1,0,.45454547,.2,LPP+Subsidy,1
106307,1122,106,1,1,1,65,1,,0,.41666666,.18181819,LPP+Subsidy,1
106264,1117,106,1,0,0,40,10,,1,.29166666,0,LPP+Subsidy,1
106221,1121,106,1,0,0,38,2,,1,.8214286,.52631581,LPP+Subsidy,1
106565,1008,106,1,0,0,30,2,,1,.90625,.2,LPP+Subsidy+Supply,1
106222,1121,106,1,1,1,48,2,,0,.8214286,.52631581,LPP+Subsidy,1
106278,1117,106,1,1,1,40,1,1,1,.30434781,0,LPP+Subsidy,1
106314,1122,106,1,0,1,24,10,,1,.41666666,.18181819,LPP+Subsidy,1
106704,1008,106,1,1,1,28,15,0,1,.90322578,.14285715,LPP+Subsidy+Supply,1
106103,1120,106,1,1,1,38,1,,0,.88235295,.63636363,LPP+Subsidy,1
106351,1119,106,1,1,1,43,1,,0,.40000001,.16666667,LPP+Subsidy,1
106337,1119,106,1,1,1,22,2,,0,.40000001,.16666667,LPP+Subsidy,1
106669,1008,106,1,1,1,50,1,1,0,.90322578,.21428572,LPP+Subsidy+Supply,1
106512,1118,106,1,1,1,20,13,,0,.91176468,.60869563,LPP+Subsidy,1
106360,1117,106,1,0,0,40,2,,1,.29166666,0,LPP+Subsidy,1
106537,1118,106,1,0,1,60,2,,0,.91176468,.60869563,LPP+Subsidy,1
106559,1008,106,1,1,1,62,1,,0,.90625,.2,LPP+Subsidy+Supply,1
106624,1121,106,1,0,0,27,20,,1,.8214286,.52631581,LPP+Subsidy,1
106523,1118,106,1,1,1,31,1,,0,.91176468,.60869563,LPP+Subsidy,1
106327,1121,106,1,1,1,23,9,1,0,.81481481,.5,LPP+Subsidy,1
106158,1118,106,1,0,1,50,2,0,0,.90909094,.59090906,LPP+Subsidy,1
106329,1121,106,1,0,1,80,1,0,0,.81481481,.55555558,LPP+Subsidy,1
106244,1117,106,1,1,1,30,2,,0,.29166666,0,LPP+Subsidy,1
106135,1118,106,1,0,0,30,2,,1,.91176468,.60869563,LPP+Subsidy,1
106205,1121,106,1,1,1,35,21,,0,.8214286,.52631581,LPP+Subsidy,1
106671,1008,106,1,1,1,36,2,1,0,.90322578,.2,LPP+Subsidy+Supply,1
106539,1118,106,1,0,0,30,2,1,1,.90909094,.63636363,LPP+Subsidy,1
106526,1118,106,1,0,0,35,1,,1,.91176468,.60869563,LPP+Subsidy,1
106123,1120,106,1,0,1,70,1,,0,.88235295,.63636363,LPP+Subsidy,1
106207,1121,106,1,1,1,45,13,1,0,.81481481,.5,LPP+Subsidy,1
106545,1008,106,1,0,0,45,2,,1,.90625,.2,LPP+Subsidy+Supply,1
106243,1117,106,1,0,1,30,1,,0,.29166666,0,LPP+Subsidy,1
106601,1120,106,1,1,1,31,2,0,0,.875,.63636363,LPP+Subsidy,1
106615,1121,106,1,0,0,23,1,,1,.8214286,.52631581,LPP+Subsidy,1
106127,1120,106,1,0,1,30,15,,1,.88235295,.63636363,LPP+Subsidy,1
106622,1121,106,1,0,0,61,1,,1,.8214286,.52631581,LPP+Subsidy,1
106330,1121,106,1,1,1,28,2,,1,.8214286,.52631581,LPP+Subsidy,1
106637,1008,106,1,1,1,61,1,,0,.90625,.2,LPP+Subsidy+Supply,1
106181,1008,106,1,1,1,27,9,,0,.90625,.2,LPP+Subsidy+Supply,1
106563,1008,106,1,1,1,22,12,,0,.90625,.2,LPP+Subsidy+Supply,1
106162,1118,106,1,1,1,33,18,1,0,.90909094,.60869563,LPP+Subsidy,1
106267,1117,106,1,0,1,27,2,1,0,.26086956,0,LPP+Subsidy,1
106210,1121,106,1,0,0,46,2,0,1,.85185188,.55555558,LPP+Subsidy,1
106145,1120,106,1,1,1,42,2,,0,.88235295,.63636363,LPP+Subsidy,1
106364,1117,106,1,1,1,40,1,,1,.29166666,0,LPP+Subsidy,1
106358,1119,106,1,1,1,40,2,,0,.40000001,.16666667,LPP+Subsidy,1
106112,1120,106,1,0,0,30,14,,1,.88235295,.63636363,LPP+Subsidy,1
106332,1121,106,1,1,1,40,1,1,0,.81481481,.52631581,LPP+Subsidy,1
106705,1008,106,1,1,1,48,1,0,1,.90322578,.21428572,LPP+Subsidy+Supply,1
106333,1119,106,1,1,1,42,1,,0,.40000001,.16666667,LPP+Subsidy,1
106141,1118,106,1,1,1,50,9,1,0,.90909094,.60869563,LPP+Subsidy,1
106284,1117,106,1,0,0,35,1,,1,.29166666,0,LPP+Subsidy,1
106703,1121,106,1,0,1,35,15,1,1,.81481481,.55555558,LPP+Subsidy,1
106356,1119,106,1,0,0,58,2,,1,.40000001,.16666667,LPP+Subsidy,1
106226,1121,106,1,1,1,35,1,,0,.8214286,.52631581,LPP+Subsidy,1
106500,1118,106,1,1,1,40,2,,0,.91176468,.60869563,LPP+Subsidy,1
106283,1117,106,1,0,0,45,9,1,1,.30434781,0,LPP+Subsidy,1
106517,1118,106,1,1,1,70,2,1,0,.90909094,.59090906,LPP+Subsidy,1
106128,1120,106,1,0,1,22,13,,1,.88235295,.63636363,LPP+Subsidy,1
106665,1008,106,1,0,1,36,2,1,0,.90322578,.21428572,LPP+Subsidy+Supply,1
106288,1117,106,1,0,0,30,2,,1,.29166666,0,LPP+Subsidy,1
106263,1117,106,1,0,0,45,7,1,1,.30434781,0,LPP+Subsidy,1
106531,1118,106,1,0,0,50,1,1,1,.90909094,.59090906,LPP+Subsidy,1
106513,1118,106,1,0,0,25,9,1,1,.90909094,.59090906,LPP+Subsidy,1
106148,1118,106,1,1,1,35,2,,0,.91176468,.60869563,LPP+Subsidy,1
106114,1120,106,1,0,0,80,1,,1,.88235295,.63636363,LPP+Subsidy,1
106224,1121,106,1,1,1,45,2,,0,.8214286,.52631581,LPP+Subsidy,1
106609,1120,106,1,1,1,50,15,1,0,.875,.63636363,LPP+Subsidy,1
106659,1008,106,1,1,1,40,2,,0,.90625,.2,LPP+Subsidy+Supply,1
106124,1120,106,1,1,1,40,2,0,1,.875,.60000002,LPP+Subsidy,1
106625,1121,106,1,0,0,51,9,,1,.8214286,.52631581,LPP+Subsidy,1
106230,1121,106,1,1,1,47,1,1,0,.81481481,.5,LPP+Subsidy,1
106206,1121,106,1,0,0,48,1,,1,.8214286,.52631581,LPP+Subsidy,1
106557,1008,106,1,1,1,30,2,,0,.90625,.2,LPP+Subsidy+Supply,1
106353,1119,106,1,0,0,28,2,,1,.40000001,.16666667,LPP+Subsidy,1
106107,1120,106,1,1,1,28,9,,0,.88235295,.63636363,LPP+Subsidy,1
106147,1118,106,1,0,0,48,2,,1,.91176468,.60869563,LPP+Subsidy,1
106234,1117,106,1,1,1,35,18,1,0,.26086956,0,LPP+Subsidy,1
106533,1118,106,1,0,0,35,1,,1,.91176468,.60869563,LPP+Subsidy,1
106359,1119,106,1,1,1,60,2,,1,.40000001,.16666667,LPP+Subsidy,1
106142,1118,106,1,0,0,18,18,,1,.91176468,.60869563,LPP+Subsidy,1
106536,1118,106,1,1,1,37,1,1,0,.90909094,.59090906,LPP+Subsidy,1
106177,1008,106,1,1,1,70,6,,0,.90625,.2,LPP+Subsidy+Supply,1
106228,1121,106,1,1,1,65,1,,0,.8214286,.52631581,LPP+Subsidy,1
106266,1117,106,1,0,1,32,2,1,0,.30434781,0,LPP+Subsidy,1
106610,1122,106,1,1,1,57,9,1,0,.36363637,.1,LPP+Subsidy,1
106137,1118,106,1,1,1,45,1,1,0,.90909094,.59090906,LPP+Subsidy,1
106218,1121,106,1,0,1,40,15,,0,.8214286,.52631581,LPP+Subsidy,1
106649,1008,106,1,1,1,68,1,0,0,.93548387,.21428572,LPP+Subsidy+Supply,1
106242,1117,106,1,1,1,56,1,,0,.29166666,0,LPP+Subsidy,1
106271,1117,106,1,0,0,46,1,,1,.29166666,0,LPP+Subsidy,1
106556,1008,106,1,1,1,42,2,,0,.90625,.2,LPP+Subsidy+Supply,1
106208,1121,106,1,1,1,40,9,1,0,.81481481,.52631581,LPP+Subsidy,1
106555,1008,106,1,1,1,40,1,,0,.90625,.2,LPP+Subsidy+Supply,1
106660,1008,106,1,1,1,49,1,,0,.90625,.2,LPP+Subsidy+Supply,1
106644,1008,106,1,1,1,42,9,,0,.90625,.2,LPP+Subsidy+Supply,1
106505,1008,106,1,1,1,30,2,1,0,.90322578,.21428572,LPP+Subsidy+Supply,1
106309,1122,106,1,0,0,48,2,,1,.41666666,.18181819,LPP+Subsidy,1
106560,1008,106,1,1,1,35,2,,0,.90625,.2,LPP+Subsidy+Supply,1
106285,1117,106,1,0,0,50,2,,1,.29166666,0,LPP+Subsidy,1
106102,1120,106,1,1,1,60,1,1,0,.875,.60000002,LPP+Subsidy,1
106311,1122,106,1,1,1,30,15,1,0,.45454547,.2,LPP+Subsidy,1
106249,1117,106,1,0,0,65,1,1,1,.30434781,0,LPP+Subsidy,1
106603,1120,106,1,1,1,70,1,0,0,.875,.63636363,LPP+Subsidy,1
106257,1117,106,1,1,1,42,20,,0,.29166666,0,LPP+Subsidy,1
106237,1117,106,1,1,1,40,1,,0,.29166666,0,LPP+Subsidy,1
106269,1117,106,1,1,1,44,2,,0,.29166666,0,LPP+Subsidy,1
106325,1122,106,1,0,0,21,2,1,1,.45454547,.2,LPP+Subsidy,1
106270,1117,106,1,0,0,60,1,0,1,.30434781,0,LPP+Subsidy,1
106122,1120,106,1,1,1,40,2,1,1,.9375,.69999999,LPP+Subsidy,1
106345,1119,106,1,1,1,50,2,,0,.40000001,.16666667,LPP+Subsidy,1
106132,1118,106,1,1,1,46,2,1,1,.93939394,.63636363,LPP+Subsidy,1
106304,1118,106,1,0,1,24,12,.m,1,.91176468,.60869563,LPP+Subsidy,1
106506,1120,106,1,1,1,25,13,1,0,.875,.60000002,LPP+Subsidy,1
106100,1120,106,1,1,1,55,2,1,0,.875,.60000002,LPP+Subsidy,1
106287,1117,106,1,0,0,38,1,,1,.29166666,0,LPP+Subsidy,1
106604,1120,106,1,1,1,36,1,,0,.88235295,.63636363,LPP+Subsidy,1
106273,1117,106,1,1,1,44,1,,0,.29166666,0,LPP+Subsidy,1
106225,1121,106,1,0,1,25,6,,0,.8214286,.52631581,LPP+Subsidy,1
106503,1120,106,1,0,1,60,2,,0,.88235295,.63636363,LPP+Subsidy,1
106240,1117,106,1,1,1,21,1,,0,.29166666,0,LPP+Subsidy,1
106701,1120,106,1,1,1,32,9,,0,.88235295,.63636363,LPP+Subsidy,1
106527,1118,106,1,0,1,50,9,,0,.91176468,.60869563,LPP+Subsidy,1
106650,1008,106,1,1,1,42,2,0,0,.90322578,.21428572,LPP+Subsidy+Supply,1
106640,1008,106,1,1,1,43,2,,0,.90625,.2,LPP+Subsidy+Supply,1
106607,1120,106,1,1,1,36,1,,1,.88235295,.63636363,LPP+Subsidy,1
106272,1117,106,1,1,1,46,2,1,0,.30434781,0,LPP+Subsidy,1
106261,1117,106,1,0,0,65,2,,1,.29166666,0,LPP+Subsidy,1
106238,1117,106,1,1,1,44,1,0,0,.26086956,0,LPP+Subsidy,1
106613,1121,106,1,1,1,46,1,,1,.8214286,.52631581,LPP+Subsidy,1
106101,1120,106,1,0,1,30,2,,0,.88235295,.63636363,LPP+Subsidy,1
106315,1122,106,1,0,1,21,9,1,1,.36363637,.2,LPP+Subsidy,1
106342,1119,106,1,1,1,42,11,1,0,.35714287,.18181819,LPP+Subsidy,1
106566,1008,106,1,1,1,52,1,,1,.90625,.2,LPP+Subsidy+Supply,1
106152,1118,106,1,0,1,35,12,,1,.91176468,.60869563,LPP+Subsidy,1
