hhid,cid,vid,uid,does_hh_own,does_hh_has_access,hh_head_age,hh_head_educ_years,hh_has_electricity,hh_any_od,baseline_access,baseline_ownership,treat_cat,any_treatment,hh_head_age_flag_outlier,hh_head_educ_years_flag_outlier
103700,1006,103,1,1,1,40.0,1.0,,0,1.0,0.78947371,LPP+Subsidy+Supply,1,0,0
103908,1006,103,1,0,0,36.0,11.0,,1,1.0,0.78947371,LPP+Subsidy+Supply,1,0,0
103102,1005,103,1,0,0,60.0,1.0,,1,0.78260869,0.69565219,LPP+Subsidy,1,0,0
103604,1006,103,1,0,1,25.0,9.0,,0,1.0,0.78947371,LPP+Subsidy+Supply,1,0,0
103805,1006,103,1,1,1,48.0,2.0,,0,1.0,0.78947371,LPP+Subsidy+Supply,1,0,0
103101,1005,103,1,0,0,30.0,9.0,,1,0.78260869,0.69565219,LPP+Subsidy,1,0,0
103810,1006,103,1,1,1,43.0,2.0,0.0,0,1.0,0.77777779,LPP+Subsidy+Supply,1,0,0
103306,1005,103,1,1,1,29.0,18.0,1.0,0,0.77272725,0.68181819,LPP+Subsidy,1,0,0
103407,1005,103,1,0,0,30.0,2.0,0.0,1,0.81818181,0.72727275,LPP+Subsidy,1,0,0
103309,1005,103,1,0,0,22.0,5.0,,1,0.78260869,0.69565219,LPP+Subsidy,1,0,0
103708,1006,103,1,1,1,54.0,15.0,0.0,0,1.0,0.77777779,LPP+Subsidy+Supply,1,0,0
103906,1006,103,1,0,0,42.0,9.0,1.0,1,1.0,0.83333331,LPP+Subsidy+Supply,1,0,0
103600,1006,103,1,1,1,40.0,1.0,,0,1.0,0.78947371,LPP+Subsidy+Supply,1,0,0
103202,1005,103,1,0,1,29.0,8.0,,0,0.78260869,0.69565219,LPP+Subsidy,1,0,0
103408,1005,103,1,0,0,29.0,8.0,,1,0.78260869,0.69565219,LPP+Subsidy,1,0,0
103501,1005,103,1,1,1,40.0,8.0,1.0,0,0.81818181,0.72727275,LPP+Subsidy,1,0,0
103204,1005,103,1,1,1,43.0,1.0,,0,0.78260869,0.69565219,LPP+Subsidy,1,0,0
103605,1006,103,1,1,1,35.0,2.0,0.0,0,1.0,0.77777779,LPP+Subsidy+Supply,1,0,0
103611,1006,103,1,0,1,38.0,2.0,0.0,0,1.0,0.83333331,LPP+Subsidy+Supply,1,0,0
103503,1005,103,1,0,0,32.0,15.0,1.0,1,0.77272725,0.72727275,LPP+Subsidy,1,0,0
103207,1005,103,1,0,0,50.0,12.0,0.0,1,0.81818181,0.72727275,LPP+Subsidy,1,0,0
103606,1006,103,1,1,1,46.0,9.0,,0,1.0,0.78947371,LPP+Subsidy+Supply,1,0,0
103807,1005,103,1,1,1,37.0,2.0,,0,0.78260869,0.69565219,LPP+Subsidy,1,0,0
103208,1005,103,1,0,0,40.0,2.0,,1,0.78260869,0.69565219,LPP+Subsidy,1,0,0
103304,1005,103,1,0,1,52.0,9.0,,0,0.78260869,0.69565219,LPP+Subsidy,1,0,0
103905,1006,103,1,0,0,45.0,13.0,,1,1.0,0.78947371,LPP+Subsidy+Supply,1,0,0
103801,1005,103,1,0,0,56.0,1.0,,1,0.78260869,0.69565219,LPP+Subsidy,1,0,0
103703,1006,103,1,1,1,35.0,2.0,,0,1.0,0.78947371,LPP+Subsidy+Supply,1,0,0
103702,1006,103,1,1,1,40.0,7.0,,0,1.0,0.78947371,LPP+Subsidy+Supply,1,0,0
103507,1005,103,1,0,1,30.0,18.0,1.0,0,0.77272725,0.68181819,LPP+Subsidy,1,0,0
103800,1005,103,1,0,0,55.0,2.0,,1,0.78260869,0.69565219,LPP+Subsidy,1,0,0
103909,1006,103,1,0,0,30.0,11.0,,1,1.0,0.78947371,LPP+Subsidy+Supply,1,0,0
103806,1005,103,1,0,1,30.0,9.0,,0,0.78260869,0.69565219,LPP+Subsidy,1,0,0
103505,1005,103,1,0,1,26.0,14.0,,0,0.78260869,0.69565219,LPP+Subsidy,1,0,0
103203,1005,103,1,0,1,33.0,1.0,1.0,0,0.77272725,0.68181819,LPP+Subsidy,1,0,0
103612,1006,103,1,1,1,50.0,9.0,0.0,0,1.0,0.77777779,LPP+Subsidy+Supply,1,0,0
103301,1005,103,1,1,1,50.0,9.0,1.0,0,0.77272725,0.68181819,LPP+Subsidy,1,0,0
103310,1005,103,1,1,1,70.0,2.0,1.0,0,0.77272725,0.68181819,LPP+Subsidy,1,0,0
103802,1005,103,1,1,1,40.0,2.0,1.0,1,0.77272725,0.68181819,LPP+Subsidy,1,0,0
103500,1005,103,1,1,1,65.0,2.0,1.0,0,0.77272725,0.72727275,LPP+Subsidy,1,0,0
103205,1005,103,1,0,0,45.0,1.0,,1,0.78260869,0.69565219,LPP+Subsidy,1,0,0
103308,1005,103,1,0,0,45.0,6.0,,1,0.78260869,0.69565219,LPP+Subsidy,1,0,0
103910,1006,103,1,1,1,60.0,1.0,0.0,0,1.0,0.77777779,LPP+Subsidy+Supply,1,0,0
103603,1006,103,1,1,1,30.0,5.0,0.0,0,1.0,0.77777779,LPP+Subsidy+Supply,1,0,0
103100,1005,103,1,0,0,50.0,6.0,,1,0.78260869,0.69565219,LPP+Subsidy,1,0,0
103706,1006,103,1,0,0,45.0,2.0,0.0,1,1.0,0.77777779,LPP+Subsidy+Supply,1,0,0
103911,1006,103,1,0,1,24.0,9.0,,0,1.0,0.78947371,LPP+Subsidy+Supply,1,0,0
103907,1006,103,1,0,0,38.0,20.0,1.0,1,1.0,0.83333331,LPP+Subsidy+Supply,1,0,0
103201,1005,103,1,1,1,37.0,21.0,1.0,0,0.77272725,0.68181819,LPP+Subsidy,1,0,0
103705,1006,103,1,1,1,30.0,2.0,,0,1.0,0.78947371,LPP+Subsidy+Supply,1,0,0
103406,1005,103,1,1,1,80.0,2.0,1.0,0,0.81818181,0.72727275,LPP+Subsidy,1,0,0
103613,1006,103,1,0,1,27.0,2.0,,0,1.0,0.78947371,LPP+Subsidy+Supply,1,0,0
103307,1005,103,1,0,0,50.0,2.0,1.0,1,0.81818181,0.72727275,LPP+Subsidy,1,0,0
103300,1005,103,1,1,1,40.0,5.0,1.0,0,0.77272725,0.68181819,LPP+Subsidy,1,0,0
103607,1006,103,1,1,1,21.0,9.0,,0,1.0,0.78947371,LPP+Subsidy+Supply,1,0,0
103504,1005,103,1,1,1,45.0,2.0,1.0,0,0.77272725,0.68181819,LPP+Subsidy,1,0,0
103506,1005,103,1,1,1,50.0,2.0,,0,0.78260869,0.69565219,LPP+Subsidy,1,0,0
103608,1006,103,1,1,1,55.0,1.0,0.0,0,1.0,0.77777779,LPP+Subsidy+Supply,1,0,0
103614,1006,103,1,1,1,30.0,2.0,0.0,0,1.0,0.83333331,LPP+Subsidy+Supply,1,0,0
103609,1006,103,1,1,1,60.0,2.0,,0,1.0,0.78947371,LPP+Subsidy+Supply,1,0,0
103901,1006,103,1,0,1,43.0,2.0,1.0,0,1.0,0.77777779,LPP+Subsidy+Supply,1,0,0
103701,1006,103,1,1,1,41.0,1.0,0.0,0,1.0,0.77777779,LPP+Subsidy+Supply,1,0,0
103405,1005,103,1,1,1,48.0,1.0,,0,0.78260869,0.69565219,LPP+Subsidy,1,0,0
103902,1006,103,1,0,1,34.0,9.0,,0,1.0,0.78947371,LPP+Subsidy+Supply,1,0,0
103707,1006,103,1,1,1,35.0,2.0,0.0,1,1.0,0.77777779,LPP+Subsidy+Supply,1,0,0
103103,1005,103,1,0,0,35.0,2.0,,1,0.78260869,0.69565219,LPP+Subsidy,1,0,0
104414,1007,104,1,0,0,47.0,9.0,1.0,1,0.40625,0.40625,Control,0,0,0
104402,1007,104,1,0,0,72.0,11.0,,1,0.39393941,0.39393941,Control,0,0,0
104212,1007,104,1,0,0,35.0,7.0,1.0,1,0.375,0.375,Control,0,0,0
104215,1007,104,1,0,0,25.0,8.0,1.0,1,0.375,0.375,Control,0,0,0
104406,1007,104,1,0,0,60.0,1.0,1.0,1,0.40625,0.40625,Control,0,0,0
104410,1007,104,1,1,1,35.0,2.0,,0,0.39393941,0.39393941,Control,0,0,0
104305,1007,104,1,1,1,48.0,2.0,0.0,0,0.40625,0.40625,Control,0,0,0
104301,1007,104,1,0,0,23.0,9.0,,1,0.39393941,0.39393941,Control,0,0,0
104200,1007,104,1,0,0,50.0,1.0,1.0,1,0.40625,0.40625,Control,0,0,0
104312,1007,104,1,0,0,75.0,1.0,1.0,1,0.375,0.375,Control,0,0,0
104400,1007,104,1,1,1,65.0,1.0,,0,0.39393941,0.39393941,Control,0,0,0
104216,1007,104,1,0,0,32.0,7.0,0.0,1,0.40625,0.40625,Control,0,0,0
104222,1007,104,1,0,0,52.0,2.0,1.0,1,0.375,0.375,Control,0,0,0
104213,1007,104,1,0,0,70.0,1.0,,1,0.39393941,0.39393941,Control,0,0,0
104416,1007,104,1,0,0,37.0,12.0,1.0,1,0.375,0.375,Control,0,0,0
104408,1007,104,1,0,1,38.0,1.0,,0,0.39393941,0.39393941,Control,0,0,0
104204,1007,104,1,0,0,45.0,1.0,,1,0.39393941,0.39393941,Control,0,0,0
104313,1007,104,1,0,0,36.0,1.0,,1,0.39393941,0.39393941,Control,0,0,0
104217,1007,104,1,0,0,30.0,9.0,1.0,1,0.375,0.375,Control,0,0,0
104310,1007,104,1,0,0,30.0,2.0,0.0,1,0.40625,0.40625,Control,0,0,0
104224,1007,104,1,0,0,35.0,1.0,0.0,1,0.40625,0.40625,Control,0,0,0
104221,1007,104,1,0,0,41.0,1.0,,1,0.39393941,0.39393941,Control,0,0,0
104300,1007,104,1,0,0,50.0,1.0,0.0,1,0.40625,0.40625,Control,0,0,0
104314,1007,104,1,0,0,29.0,2.0,,1,0.39393941,0.39393941,Control,0,0,0
104304,1007,104,1,0,0,36.0,13.0,,1,0.39393941,0.39393941,Control,0,0,0
104700,1007,104,1,0,0,48.0,7.0,1.0,1,0.40625,0.40625,Control,0,0,0
104309,1007,104,1,0,0,40.0,13.0,1.0,1,0.40625,0.40625,Control,0,0,0
104306,1007,104,1,0,0,28.0,2.0,0.0,1,0.40625,0.40625,Control,0,0,0
104218,1007,104,1,0,0,52.0,5.0,1.0,1,0.40625,0.40625,Control,0,0,0
104211,1007,104,1,0,0,25.0,7.0,,1,0.39393941,0.39393941,Control,0,0,0
104413,1007,104,1,1,1,40.0,1.0,,0,0.39393941,0.39393941,Control,0,0,0
104219,1007,104,1,0,0,70.0,8.0,0.0,1,0.375,0.375,Control,0,0,0
104207,1007,104,1,0,0,57.0,1.0,0.0,1,0.375,0.375,Control,0,0,0
104208,1007,104,1,0,0,30.0,1.0,,1,0.39393941,0.39393941,Control,0,0,0
104209,1007,104,1,0,0,37.0,7.0,,1,0.39393941,0.39393941,Control,0,0,0
104405,1007,104,1,0,0,42.0,13.0,1.0,1,0.40625,0.40625,Control,0,0,0
104308,1007,104,1,0,0,34.0,9.0,1.0,1,0.40625,0.40625,Control,0,0,0
104412,1007,104,1,0,0,51.0,2.0,,1,0.39393941,0.39393941,Control,0,0,0
104206,1007,104,1,1,1,26.0,13.0,1.0,1,0.375,0.375,Control,0,0,0
104203,1007,104,1,0,0,40.0,8.0,0.0,1,0.40625,0.40625,Control,0,0,0
104205,1007,104,1,0,0,35.0,2.0,,1,0.39393941,0.39393941,Control,0,0,0
104404,1007,104,1,0,0,30.0,2.0,,1,0.39393941,0.39393941,Control,0,0,0
104409,1007,104,1,0,1,52.0,2.0,0.0,0,0.375,0.375,Control,0,0,0
104415,1007,104,1,1,1,29.0,2.0,0.0,0,0.375,0.375,Control,0,0,0
104210,1007,104,1,0,0,50.0,1.0,1.0,1,0.40625,0.40625,Control,0,0,0
104316,1007,104,1,0,0,45.0,2.0,0.0,1,0.40625,0.40625,Control,0,0,0
104307,1007,104,1,0,0,45.0,9.0,1.0,1,0.40625,0.40625,Control,0,0,0
104411,1007,104,1,0,0,48.0,1.0,0.0,1,0.40625,0.40625,Control,0,0,0
104201,1007,104,1,0,0,46.0,1.0,1.0,1,0.40625,0.40625,Control,0,0,0
104302,1007,104,1,0,0,34.0,2.0,,1,0.39393941,0.39393941,Control,0,0,0
104701,1007,104,1,0,0,30.0,2.0,,1,0.39393941,0.39393941,Control,0,0,0
104220,1007,104,1,0,0,40.0,2.0,,1,0.39393941,0.39393941,Control,0,0,0
104311,1007,104,1,0,0,40.0,2.0,1.0,1,0.375,0.375,Control,0,0,0
104401,1007,104,1,0,0,35.0,2.0,,1,0.39393941,0.39393941,Control,0,0,0
104303,1007,104,1,0,0,30.0,1.0,,1,0.39393941,0.39393941,Control,0,0,0
104202,1007,104,1,0,0,35.0,2.0,,1,0.39393941,0.39393941,Control,0,0,0
105603,1158,105,1,1,1,50.0,2.0,1.0,0,0.94444442,0.83333331,LPP+Subsidy+Supply,1,0,0
105115,1158,105,1,1,1,38.0,9.0,,1,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105610,1158,105,1,1,1,36.0,9.0,,0,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105114,1158,105,1,1,1,27.0,7.0,,0,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105618,1158,105,1,0,1,30.0,2.0,,0,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105615,1158,105,1,1,1,40.0,2.0,,0,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105617,1158,105,1,1,1,57.0,1.0,1.0,0,0.94444442,0.83333331,LPP+Subsidy+Supply,1,0,0
105600,1158,105,1,1,1,40.0,15.0,,0,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105511,1158,105,1,1,1,42.0,2.0,,0,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105515,1158,105,1,1,1,33.0,9.0,1.0,0,0.94444442,0.83333331,LPP+Subsidy+Supply,1,0,0
105619,1158,105,1,1,1,25.0,2.0,,0,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105505,1158,105,1,1,1,29.0,2.0,,0,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105107,1158,105,1,0,1,75.0,1.0,,0,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105102,1158,105,1,1,1,37.0,2.0,,0,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105513,1158,105,1,0,0,38.0,2.0,,1,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105116,1158,105,1,1,1,57.0,2.0,,0,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105608,1158,105,1,1,1,15.0,2.0,,0,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105104,1158,105,1,1,1,30.0,7.0,1.0,0,0.94444442,0.83333331,LPP+Subsidy+Supply,1,0,0
105616,1158,105,1,1,1,48.0,1.0,1.0,0,0.94444442,0.83333331,LPP+Subsidy+Supply,1,0,0
105514,1158,105,1,1,1,50.0,4.0,1.0,0,0.94444442,0.83333331,LPP+Subsidy+Supply,1,0,0
105500,1158,105,1,0,1,32.0,12.0,1.0,0,0.94444442,0.83333331,LPP+Subsidy+Supply,1,0,0
105601,1158,105,1,1,1,30.0,9.0,,0,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105113,1158,105,1,1,1,24.0,18.0,,0,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105110,1158,105,1,0,1,23.0,2.0,0.0,0,0.94444442,0.8888889,LPP+Subsidy+Supply,1,0,0
105109,1158,105,1,0,1,26.0,2.0,0.0,0,0.94444442,0.8888889,LPP+Subsidy+Supply,1,0,0
105614,1158,105,1,1,1,75.0,2.0,,0,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105101,1158,105,1,1,1,72.0,2.0,0.0,0,0.94444442,0.83333331,LPP+Subsidy+Supply,1,0,0
105502,1158,105,1,1,1,40.0,15.0,1.0,0,0.94444442,0.83333331,LPP+Subsidy+Supply,1,0,0
105510,1158,105,1,1,1,44.0,2.0,1.0,0,0.94444442,0.83333331,LPP+Subsidy+Supply,1,0,0
105112,1158,105,1,0,1,55.0,2.0,,1,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105106,1158,105,1,1,1,32.0,7.0,,0,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105108,1158,105,1,1,1,35.0,2.0,,0,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105117,1158,105,1,1,1,44.0,6.0,1.0,0,0.94444442,0.83333331,LPP+Subsidy+Supply,1,0,0
105119,1158,105,1,1,1,67.0,1.0,,0,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105512,1158,105,1,0,0,40.0,2.0,0.0,1,1.0,0.8888889,LPP+Subsidy+Supply,1,0,0
105103,1158,105,1,1,1,32.0,8.0,,0,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
105507,1158,105,1,1,1,55.0,2.0,,0,0.94736844,0.84210527,LPP+Subsidy+Supply,1,0,0
106164,1118,106,1,1,1,35.0,12.0,,0,0.91176468,0.60869563,LPP+Subsidy,1,0,0
106643,1008,106,1,1,1,30.0,6.0,1.0,0,0.90322578,0.21428572,LPP+Subsidy+Supply,1,0,0
106117,1120,106,1,0,0,32.0,9.0,0.0,1,0.9375,0.69999999,LPP+Subsidy,1,0,0
106507,1120,106,1,1,1,65.0,2.0,,0,0.88235295,0.63636363,LPP+Subsidy,1,0,0
106335,1119,106,1,0,1,52.0,10.0,0.0,0,0.35714287,0.090909094,LPP+Subsidy,1,0,0
106134,1118,106,1,1,1,40.0,9.0,,0,0.91176468,0.60869563,LPP+Subsidy,1,0,0
106700,1120,106,1,0,0,24.0,3.0,0.0,1,0.875,0.69999999,LPP+Subsidy,1,0,0
106541,1008,106,1,1,1,30.0,1.0,0.0,0,0.90322578,0.2,LPP+Subsidy+Supply,1,0,0
106608,1120,106,1,1,1,24.0,18.0,,0,0.88235295,0.63636363,LPP+Subsidy,1,0,0
106121,1120,106,1,1,1,60.0,1.0,,1,0.88235295,0.63636363,LPP+Subsidy,1,0,0
106616,1121,106,1,0,0,49.0,1.0,1.0,1,0.85185188,0.55555558,LPP+Subsidy,1,0,0
106172,1118,106,1,1,1,24.0,8.0,,0,0.91176468,0.60869563,LPP+Subsidy,1,0,0
106352,1119,106,1,0,0,50.0,2.0,0.0,1,0.42857143,0.18181819,LPP+Subsidy,1,0,0
106602,1120,106,1,1,1,61.0,2.0,,0,0.88235295,0.63636363,LPP+Subsidy,1,0,0
106614,1121,106,1,0,1,36.0,2.0,0.0,1,0.81481481,0.55555558,LPP+Subsidy,1,0,0
106140,1118,106,1,0,0,25.0,9.0,,1,0.91176468,0.60869563,LPP+Subsidy,1,0,0
106348,1119,106,1,0,0,32.0,2.0,0.0,1,0.42857143,0.18181819,LPP+Subsidy,1,0,0
106606,1120,106,1,0,1,33.0,2.0,,0,0.88235295,0.63636363,LPP+Subsidy,1,0,0
106658,1008,106,1,1,1,49.0,2.0,,0,0.90625,0.2,LPP+Subsidy+Supply,1,0,0
106362,1117,106,1,0,0,40.0,2.0,,1,0.29166666,0.0,LPP+Subsidy,1,0,0
106540,1008,106,1,1,1,45.0,2.0,1.0,1,0.90322578,0.2,LPP+Subsidy+Supply,1,0,0
106202,1118,106,1,0,0,28.0,1.0,,1,0.91176468,0.60869563,LPP+Subsidy,1,0,0
106511,1118,106,1,0,1,30.0,18.0,,0,0.91176468,0.60869563,LPP+Subsidy,1,0,0
106324,1122,106,1,0,0,25.0,2.0,,1,0.41666666,0.18181819,LPP+Subsidy,1,0,0
106203,1118,106,1,0,0,28.0,6.0,,1,0.91176468,0.60869563,LPP+Subsidy,1,0,0
106131,1118,106,1,1,1,35.0,2.0,,0,0.91176468,0.60869563,LPP+Subsidy,1,0,0
106653,1008,106,1,1,1,90.0,1.0,,0,0.90625,0.2,LPP+Subsidy+Supply,1,0,0
106155,1118,106,1,1,1,65.0,2.0,,1,0.91176468,0.60869563,LPP+Subsidy,1,0,0
106538,1118,106,1,1,1,25.0,9.0,1.0,0,0.90909094,0.59090906,LPP+Subsidy,1,0,0
106212,1121,106,1,1,1,42.0,2.0,1.0,0,0.85185188,0.55555558,LPP+Subsidy,1,0,0
106113,1120,106,1,0,0,38.0,2.0,,1,0.88235295,0.63636363,LPP+Subsidy,1,0,0
106514,1118,106,1,0,1,25.0,2.0,,0,0.91176468,0.60869563,LPP+Subsidy,1,0,0
106125,1120,106,1,1,1,30.0,3.0,,1,0.88235295,0.63636363,LPP+Subsidy,1,0,0
106328,1121,106,1,1,1,50.0,2.0,1.0,0,0.81481481,0.5,LPP+Subsidy,1,0,0
106534,1118,106,1,0,0,26.0,9.0,1.0,1,0.90909094,0.59090906,LPP+Subsidy,1,0,0
106670,1008,106,1,1,1,40.0,2.0,,0,0.90625,0.2,LPP+Subsidy+Supply,1,0,0
106623,1121,106,1,0,0,34.0,2.0,0.0,1,0.85185188,0.55555558,LPP+Subsidy,1,0,0
106528,1118,106,1,1,1,30.0,1.0,,0,0.91176468,0.60869563,LPP+Subsidy,1,0,0
106355,1119,106,1,0,0,35.0,2.0,0.0,1,0.42857143,0.18181819,LPP+Subsidy,1,0,0
106522,1118,106,1,0,0,35.0,1.0,,1,0.91176468,0.60869563,LPP+Subsidy,1,0,0
106520,1118,106,1,0,1,17.0,13.0,1.0,0,0.90909094,0.63636363,LPP+Subsidy,1,0,0
106223,1121,106,1,0,0,44.0,2.0,,1,0.8214286,0.52631581,LPP+Subsidy,1,0,0
106258,1117,106,1,0,0,50.0,2.0,0.0,1,0.30434781,0.0,LPP+Subsidy,1,0,0
106621,1121,106,1,0,0,,,,1,0.8214286,0.52631581,LPP+Subsidy,1,0,0
106182,1008,106,1,0,1,4.0,1.0,0.0,1,0.93548387,0.21428572,LPP+Subsidy+Supply,1,1,0
106108,1120,106,1,1,1,35.0,13.0,,0,0.88235295,0.63636363,LPP+Subsidy,1,0,0
106179,1008,106,1,0,1,38.0,2.0,1.0,1,0.93548387,0.21428572,LPP+Subsidy+Supply,1,0,0
106276,1117,106,1,1,1,54.0,2.0,,1,0.29166666,0.0,LPP+Subsidy,1,0,0
106277,1117,106,1,1,1,39.0,2.0,1.0,0,0.26086956,0.0,LPP+Subsidy,1,0,0
106334,1119,106,1,1,1,52.0,2.0,,0,0.40000001,0.16666667,LPP+Subsidy,1,0,0
106265,1117,106,1,1,1,65.0,2.0,1.0,0,0.30434781,0.0,LPP+Subsidy,1,0,0
106654,1008,106,1,1,1,40.0,9.0,1.0,0,0.90322578,0.21428572,LPP+Subsidy+Supply,1,0,0
106146,1120,106,1,1,1,24.0,2.0,0.0,0,0.875,0.63636363,LPP+Subsidy,1,0,0
106229,1121,106,1,0,1,22.0,2.0,,0,0.8214286,0.52631581,LPP+Subsidy,1,0,0
106543,1008,106,1,1,1,55.0,1.0,,0,0.90625,0.2,LPP+Subsidy+Supply,1,0,0
106558,1008,106,1,0,1,50.0,2.0,,0,0.90625,0.2,LPP+Subsidy+Supply,1,0,0
106204,1118,106,1,1,1,32.0,20.0,,0,0.91176468,0.60869563,LPP+Subsidy,1,0,0
106171,1118,106,1,0,1,25.0,15.0,,0,0.91176468,0.60869563,LPP+Subsidy,1,0,0
106305,1122,106,1,1,1,50.0,14.0,,0,0.41666666,0.18181819,LPP+Subsidy,1,0,0
106648,1008,106,1,1,1,60.0,2.0,,0,0.90625,0.2,LPP+Subsidy+Supply,1,0,0
106363,1117,106,1,0,0,22.0,7.0,,1,0.29166666,0.0,LPP+Subsidy,1,0,0
106308,1122,106,1,0,1,36.0,12.0,1.0,0,0.45454547,0.2,LPP+Subsidy,1,0,0
106620,1121,106,1,1,1,36.0,1.0,,0,0.8214286,0.52631581,LPP+Subsidy,1,0,0
106129,1119,106,1,1,1,40.0,18.0,1.0,0,0.35714287,0.16666667,LPP+Subsidy,1,0,0
106154,1118,106,1,1,1,27.0,9.0,,1,0.91176468,0.60869563,LPP+Subsidy,1,0,0
106636,1121,106,1,1,1,60.0,9.0,1.0,0,0.81481481,0.52631581,LPP+Subsidy,1,0,0
106632,1121,106,1,0,1,36.0,13.0,,0,0.8214286,0.52631581,LPP+Subsidy,1,0,0
106143,1120,106,1,1,1,50.0,2.0,1.0,0,0.875,0.69999999,LPP+Subsidy,1,0,0
106354,1119,106,1,0,0,23.0,1.0,0.0,1,0.42857143,0.18181819,LPP+Subsidy,1,0,0
106256,1117,106,1,1,1,45.0,2.0,,1,0.29166666,0.0,LPP+Subsidy,1,0,0
106170,1118,106,1,1,1,35.0,2.0,,0,0.91176468,0.60869563,LPP+Subsidy,1,0,0
106344,1119,106,1,1,1,35.0,2.0,1.0,0,0.42857143,0.18181819,LPP+Subsidy,1,0,0
106569,1008,106,1,1,1,39.0,11.0,0.0,0,0.90322578,0.2,LPP+Subsidy+Supply,1,0,0
106343,1119,106,1,1,1,56.0,2.0,,0,0.40000001,0.16666667,LPP+Subsidy,1,0,0
106246,1117,106,1,1,1,40.0,2.0,,0,0.29166666,0.0,LPP+Subsidy,1,0,0
106120,1120,106,1,0,0,48.0,2.0,,1,0.88235295,0.63636363,LPP+Subsidy,1,0,0
106216,1121,106,1,0,1,35.0,2.0,,0,0.8214286,0.52631581,LPP+Subsidy,1,0,0
106647,1008,106,1,0,1,35.0,2.0,,0,0.90625,0.2,LPP+Subsidy+Supply,1,0,0
106542,1008,106,1,1,1,40.0,1.0,,0,0.90625,0.2,LPP+Subsidy+Supply,1,0,0
106361,1117,106,1,1,1,50.0,9.0,,1,0.29166666,0.0,LPP+Subsidy,1,0,0
106639,1008,106,1,0,1,28.0,6.0,1.0,0,0.90322578,0.2,LPP+Subsidy+Supply,1,0,0
106323,1122,106,1,0,0,45.0,2.0,1.0,1,0.45454547,0.2,LPP+Subsidy,1,0,0
106259,1117,106,1,0,0,23.0,13.0,0.0,1,0.30434781,0.0,LPP+Subsidy,1,0,0
106232,1117,106,1,1,1,50.0,2.0,1.0,0,0.26086956,0.0,LPP+Subsidy,1,0,0
106322,1122,106,1,0,0,26.0,2.0,,1,0.41666666,0.18181819,LPP+Subsidy,1,0,0
106320,1122,106,1,1,1,25.0,2.0,,0,0.41666666,0.18181819,LPP+Subsidy,1,0,0
106178,1008,106,1,0,1,32.0,2.0,1.0,1,0.90322578,0.2,LPP+Subsidy+Supply,1,0,0
106211,1121,106,1,1,1,38.0,2.0,1.0,0,0.85185188,0.55555558,LPP+Subsidy,1,0,0
106157,1118,106,1,1,1,30.0,6.0,,1,0.91176468,0.60869563,LPP+Subsidy,1,0,0
106657,1008,106,1,1,1,31.0,2.0,,0,0.90625,0.2,LPP+Subsidy+Supply,1,0,0
106707,1120,106,1,0,0,50.0,1.0,,1,0.88235295,0.63636363,LPP+Subsidy,1,0,0
106668,1008,106,1,1,1,28.0,2.0,,0,0.90625,0.2,LPP+Subsidy+Supply,1,0,0
106245,1117,106,1,0,1,52.0,1.0,,0,0.29166666,0.0,LPP+Subsidy,1,0,0
106235,1117,106,1,1,1,60.0,2.0,,0,0.29166666,0.0,LPP+Subsidy,1,0,0
106268,1117,106,1,0,1,23.0,10.0,,0,0.29166666,0.0,LPP+Subsidy,1,0,0
106634,1121,106,1,1,1,44.0,15.0,1.0,0,0.81481481,0.5,LPP+Subsidy,1,0,0
106321,1122,106,1,1,1,50.0,2.0,1.0,0,0.45454547,0.2,LPP+Subsidy,1,0,0
106504,1120,106,1,0,0,40.0,2.0,,1,0.88235295,0.63636363,LPP+Subsidy,1,0,0
106168,1118,106,1,1,1,50.0,1.0,,0,0.91176468,0.60869563,LPP+Subsidy,1,0,0
106231,1121,106,1,1,1,22.0,7.0,,0,0.8214286,0.52631581,LPP+Subsidy,1,0,0
106233,1117,106,1,1,1,35.0,8.0,,0,0.29166666,0.0,LPP+Subsidy,1,0,0
